Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
4d8d11d2f497cc9005443f6deffdfd16,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae,,,1
87e4d5e2743f6b1425503eafb2e2dc41,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.999999996
f357fc8e673de617b14e61e588b1a633,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, Terrimicrobium, uncultured_bacterium,0.999575123
a9f73749cf2fd6945118587132d81dab,Bacteria, Spirochaetota, Brachyspirae, Brachyspirales, Brachyspiraceae, Brachyspira,,1
c779067f2f307a233ff68f1b6ac790cc,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Fimbriiglobus, uncultured_bacterium,0.994759264
034cbcdfccf8df7afa0921b407602bfb,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_bacterium,0.963277059
0ab68f192ec57239eb5237dac4c42f41,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,,0.999999055
dc8b59e7dee57e4b6d9553d407e2cbd5,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Aquisphaera, uncultured_bacterium,0.801802155
6296219282ed28a4cb693192d365866a,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Tundrisphaera,,0.996079251
c119309f06056b5ad63250388156382f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus_Xiphinematobacter, metagenome,0.967151754
be45e6904b4fb6116b4ec12d521eb878,Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, Vermiphilaceae, uncultured_Candidatus,0.999671377
20bf3dfbaaacd279253edbdbd3a1e0b1,Bacteria, Dependentiae, Babeliae, Babeliales, Babeliales, Babeliales, uncultured_bacterium,0.710721691
f117148fc8eee372b4f740bc81e4079d,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,,0.999998517
3a6d42ca41011f9b20b7b113cca56478,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae,,,0.999999998
e22680b2b476023485d87df24b6f2d12,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,,0.993898606
2fd454ee7457e3f92b15f3e3a9d58448,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured_bacterium,0.859254978
6af9b377af2a38d954c8e56824fa95f9,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Fimbriiglobus, uncultured_bacterium,0.994147422
3a1fa91c6ec95b188f6e5fa7ee2845b6,Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, Vermiphilaceae,,0.99998747
83af3e4e8cd688582acf0c40821a1179,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus_Xiphinematobacter,,0.999999948
6db696d0a79d11aed426f2463227a6a7,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Parafrigoribacterium, uncultured_bacterium,0.956361386
7e3c9fe113a4845f7d51a6cfc56ab5e8,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.999999992
6c7ac072021b146becfb06def3c6786f,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_bacterium,0.743004262
6f14cd94f7801747315d943d19016356,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,,0.997745276
dc60ab9508a65ad06a2439a2d1c5a0f8,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Aquisphaera,,0.75331699
b5da3efd57191e4534835afc09b529ff,Bacteria, Bdellovibrionota, Oligoflexia, 0319-6G20, 0319-6G20, 0319-6G20, uncultured_soil,0.955175822
45b4a3db7cf537f509852d6d7b6ddbea,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.998903143
acfe16d78aaec7074deeb8dbe30cfb09,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Dietziaceae, Dietzia,,0.999314202
d24e69b33decdeeecac732c0803fe5e1,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_bacterium,0.998251065
76a7a3f562d6997fc8c4464328e87e4b,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_bacterium,0.956195187
736c59be2f51a0740335ea355a5430d6,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Gemmata, uncultured_Planctomycetales,0.854800901
f06929e87f8357a4a08dec587d560cbf,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.999999865
fcc62258b61a77ac968049f325b3244d,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera, Isosphaera_sp.,0.854031578
5e26c883aa61e803c1c1df539f33a877,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella,,1
ca29671a722f724d9c0ce79e7ee8536f,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae,,,1
45efb7be3564538a0824e215a2ba91c9,Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella, uncultured_bacterium,0.707046891
9168474ea6bc3806b93882ff2c2ed25e,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_planctomycete,0.75545152
20f64726a2c75298273da576d37f5413,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,,0.999999733
a3a9f04a0c333ff0b3bc084381e3a33c,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_bacterium,0.784175352
43e7f1e2555aacbbc075a653b124fe43,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, Terrimicrobium, Spartobacteria_bacterium,0.863705619
f4f68e192d7ef054a9dbda1d317c63f5,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured_bacterium,0.911286934
54be6aa07bc7127f2df3048332e7f0cc,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Antarctic_bacterium,0.736955255
b8fd4708f9483bd6527c3cfd9e4ea9af,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_bacterium,0.931480113
ba547dc6fe431014f7e791448513f3fe,Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, Parachlamydiaceae, Neochlamydia,,0.867356688
d7203c9ea7a6ccb05b62f373bd305622,Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, cvE6, cvE6, uncultured_bacterium,0.838228976
de2e3d0ab69e1ac2171b7c4dd9f868d2,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,,0.999976872
360ed0d0aee4f150d2a4480e848694ff,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Aquisphaera,,0.94269035
e62f1785ce1fe5eb1d5a9b394dbde7e0,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,,0.999287091
e6537da9793ade72ece6dd4139801205,Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, uncultured, metagenome,0.750755906
f1c26b6b696553aa8a4c45dd08546f7f,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum, uncultured_bacterium,0.945471055
c85ef809c26037bf1205fc9aa416f1b3,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera,,0.96619356
73ad1872f9b82487988922b476aaa625,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, Terrimicrobium, Spartobacteria_bacterium,0.958796218
b5e6de44f09dc324c0bed0e2e0c54f57,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_bacterium,0.752745809
086e4bd51413487f01bb198d58737717,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Gemmata, uncultured_Planctomycetales,0.955708833
9318bb2ac8aaa0654c7943e400d4de96,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_bacterium,0.780070626
7f96f3614605ff59c520cea8ffccefc6,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,,,0.999846522
9a040ae7a91db1ab1ff3ff6db924b8d1,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_bacterium,0.760255135
fc834e8d23f4248b2c1e24128d77e2e0,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_bacterium,0.833979636
2ab7a7d682be79f2845c0689b47af8a5,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.999999591
8ef579ccd9ed8e4728e2b801ecf8279b,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.999999989
59026787bb25656df462747209091aed,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera,,0.853018714
0d992d30597d73b245671bb1f3429eef,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.999402089
7d728fbc2d09ddb30e3dc99518e27687,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera, uncultured_bacterium,0.915356064
2565ef905db7e16e1234610adf2df971,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,,,0.999759912
c2fce495b481f82598a525be54e7827c,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, Terrimicrobium, metagenome,0.975385214
0962a01da64df4aba9b5911b3b4e7c06,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae,,,1
7f26c798c6d4bef82300a129bdb300b7,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Aquisphaera, uncultured_planctomycete,0.708562013
f3ecf9dea20a2de567d804abdcce9b41,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella,,0.999999804
1f9007ca07520fd76c7732cf19a60da5,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae,,,0.999999958
b0f600c6a877d1b0299985096633e66e,Bacteria, Proteobacteria, Gammaproteobacteria, JG36-TzT-191, JG36-TzT-191, JG36-TzT-191,,0.999967627
edea9261e1bf33dd67480c67e52dc4e1,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, Devosia,,0.969501149
f81a9f48171a08401b16b00d1be7721b,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, SC-I-84, SC-I-84,,0.999999122
c5f16c68fbcb997908972daaa38322d1,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured,,0.999430617
2eee45682f73d7db928658ba25f0e3ce,Bacteria, Myxococcota, Myxococcia, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter,,0.999997485
35ab391426c5abd7377951a235abb674,Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, uncultured,,0.998480629
54fcbb3eca0c7383f4a25923c7536b01,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured,,0.999998697
6736de38fd6996229f69f4c3eea8cf75,Bacteria, Proteobacteria, Gammaproteobacteria, Methylococcales, Methylomonadaceae, Crenothrix, uncultured_bacterium,0.772592765
2bd9a78fe968f629b0819ad68e29ee1a,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,,0.999971266
0b84a07dcd9ce76520eb99ba04122733,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured,,0.842440772
3e0315cf09dd47b960126a43d99af8fa,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, uncultured_bacterium,0.758303821
8652ef888f59801c58f8282ba2727349,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales,,,,0.999973005
954da4ca7d36633422d26e37bd77bdcf,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, SC-I-84, SC-I-84,,0.999056201
62233576de874e3e2358efe28855a2c1,Bacteria, Desulfobacterota, Syntrophobacteria, Syntrophobacterales, Syntrophobacteraceae, Syntrophobacter,,0.90891988
4cca7e6284839d365eabbd2c522a36b4,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Fimbriiglobus, uncultured_bacterium,0.997384715
b3c1a98da438d1d8b498d3c8eb6552d4,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhodomicrobiaceae, Rhodomicrobium,,0.999999999
57c1bcaf2bad3b94171d164dd74e35e3,Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia,,0.99944928
fcb8a198cbbfbd699bcb17a4baae7a6b,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Asticcacaulis,,0.99999996
697611144bec4d9e1c2ff41cba7c8ec5,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,,,0.997528225
4bcd1e92e0563d6f97f2822d32d1d63a,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_bacterium,0.994311152
83b669296d090278541674414f76c562,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Koribacteraceae, Candidatus_Koribacter, uncultured_bacterium,0.785919591
1e12febc4471f531625d45e799bd8795,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
3b6b2d298ff4b330445a6141e70c4a9b,Bacteria, Myxococcota, Myxococcia, Myxococcales, Myxococcaceae, P3OB-42, uncultured_bacterium,0.989838673
fc3e5d55b6dc7734d5d042b440a06cb6,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Aulacoseira_granulata,0.734603091
6fb92d6ccbf837fcca6cd816613857b3,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,,,0.99997622
c64e7b192873d31fa2ae5e3bba2eb9cf,Bacteria, Myxococcota, Myxococcia, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter,,0.999884882
9f6856341de89277678816bdbc8995ad,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera, uncultured_bacterium,0.788602921
6c2b3c9ec6b594d5f1310aef357225de,Bacteria, Desulfobacterota, Desulfuromonadia, Geobacterales, Geobacteraceae,,,0.99997595
98990d17f0434e8c0c5318616715ab21,Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256, IMCC26256,,0.758942328
6ffb66228e319fb09ca6d643117593f0,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,,0.995417299
3eb2fa09540c0c0dc704ce034b8602c8,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, endosymbionts, Chironomus_riparius,0.990547095
e753c06b65853095171e2a55c027fc39,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales,,,,0.99824228
9c2e4911afde25fccb080d949102da23,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, endosymbionts, Chironomus_riparius,0.999705992
af4b17119fba3fb2cc6f8469316e35ef,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,,,0.99999626
c45accdf0673bb5fccb8fed3f6bbd1ec,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, Rhizobiales_bacterium,0.766785673
4c6dc3e4331d5ca514ba5589de10ebb2,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales,,,,0.999930319
fe2c565fd41d8fb05676b7ffa2eb4b89,Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, Parachlamydiaceae,,,0.729566917
f42df68a16320d5f76123984870b524b,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
ac66cbfd14feeacb6c6a7d4f9d4c731e,Bacteria, Actinobacteriota, Actinobacteria,,,,,0.999999992
5e4faf026d2ad5d6c28c4f6f5dbd5fe0,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Flavobacterium_johnsoniae,0.892534562
b36b52b10a3708b8e5fbaac814ab0931,Bacteria, Firmicutes, Bacilli, Lactobacillales, Carnobacteriaceae, Granulicatella,,0.785371155
24465dcdc31ac560d8d81ec45f264d60,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured_bacterium,0.794916681
57450993437a06afb8b7fe45130863be,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Robbsia,,0.999960982
96f0e852dc41083107ed4704b14ef718,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola, Fluviicola_sp.,0.919722969
4354c94385fcb1dfe710b674e91d9a3e,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, Candidatus_Soleaferrea, uncultured_Firmicutes,0.965356058
6f421c37257b7597cf8e7f8313b84b28,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, metagenome,0.944110499
e478cd9fb47518aa2e7e03822f36dd9a,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,,0.99980682
0d708259482031bcbea31fb43c09baab,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, uncultured, uncultured_bacterium,0.806081569
0ebdef707b592721c6c6785bf6438f89,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured, uncultured_bacterium,0.729862779
149e4c2733563886bac799975e36f4aa,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Alkanindiges,,0.999927337
ac7d19b69b71d4296daf795339eb4276,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_bacterium,0.996754658
e8a9bb64dcc6d4c1ad70905a09125600,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured, uncultured_bacterium,0.957869162
e74166ca4d5f6e9554215ff71cd8db29,Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae,,,0.998766432
1ca0a894e8feaedfa4e8d36880466539,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,,,0.999965569
05d3be65c32e0fddbcfa109a5044758a,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, uncultured,,0.742358079
91a52a9fd51db228ddc297c8ad467abc,Bacteria, Myxococcota, Myxococcia, Myxococcales, Myxococcaceae, P3OB-42, uncultured_bacterium,0.940764086
b3bec6fb9b0f75dec05c1dd4189da19c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, metagenome,0.868784254
58fd09171e190d6ebca8fa21a1680bb6,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Pseudoxanthomonas, Pseudoxanthomonas_icgebensis,0.942929806
54a5a020ebe3a71cbd9f75dbc473e59b,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, Colidextribacter,,0.79906229
b7bbbcbb90d01505ba22f697e10dc872,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae,,,1
2131d08dc6db73beab3934c9e40021bb,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.958427094
2c56aeb74bad4e391286edac2ea31729,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,,0.999999907
996ceb7d79fa336ca5518ac7240e1704,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured,,0.999757308
4531d51b8c35a9ec1f665bd907467561,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,,0.999999986
3aeb1c9930ce3d3c200bc4b34f2f42ca,Bacteria, Myxococcota, Polyangia, Polyangiales, Sandaracinaceae, uncultured, uncultured_soil,0.916395459
33df40bdb5b888a8f9d5782e635ffeb2,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured, uncultured_Isosphaera,0.994567148
f2b6691a6dd293bd7d523f3b7a750446,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylocella, uncultured_bacterium,0.731346189
36d41e2ec82edcf3dab54ca50f9e22ea,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_bacterium,0.836291277
8a8515cdd62ea4de36faac4956145855,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, uncultured, uncultured_bacterium,0.916144413
11f51d1cae87eaddd21324bb2841245a,Bacteria, Proteobacteria, Alphaproteobacteria, Holosporales, Holosporaceae, uncultured, uncultured_bacterium,0.99952004
5ca615f643007c08c3a113383ffa7789,Bacteria, Firmicutes, Clostridia, Clostridia_UCG-014, Clostridia_UCG-014, Clostridia_UCG-014,,1
104092f4a5d0addfd6a02868e43077c8,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Singulisphaera, uncultured_bacterium,0.863124648
e164cc3a13894c21b633761cc20ffdef,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella,,0.999999999
7f1f78a1f232beb348f10cd3c0f49d15,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,,0.951992291
97254a3da9baed79331939765fb5c101,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Rhodoplanes,,0.734387718
9b2e23b11fd95f85bd87f935fc85b5fa,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter,,0.999999987
